ja en
ja_シミュレータ en_simulators
ja_シミュレータ en_simulator
ja_侮蔑 en_insult
ja_変位 en_displacement
ja_絵馬 en_ema
ja_オレグ en_oleg
ja_針葉樹 en_conifer
ja_従姉妹 en_cousin
ja_シンドバッド en_sinbad
ja_ドリアン en_dorian
ja_ドリアン en_durian
ja_エクセター en_exeter
ja_蜂蜜 en_honey
ja_パステル en_pastel
ja_パステル en_pastels
ja_道三 en_dosan
ja_ボタ en_botha
ja_ムーブ en_move
ja_カラム en_column
ja_カラム en_callum
ja_カラム en_columns
ja_膀胱 en_bladder
ja_ニンニク en_garlic
ja_辛口 en_dry
ja_ムーラン en_moulin
ja_トーチ en_torch
ja_エコロジー en_ecology
ja_ザリガニ en_crayfish
ja_ヘルパー en_helper
ja_コッホ en_koch
ja_モンツァ en_monza
ja_俸給 en_salary
ja_敦煌 en_dunhuang
ja_リュブリャナ en_ljubljana
ja_エスケープ en_escaping
ja_エスケープ en_escape
ja_ヒドラ en_hydra
ja_お祝い en_celebrating
ja_お祝い en_celebrations
ja_お祝い en_celebration
ja_好機 en_opportunity
ja_サラン en_saran
ja_スノー en_snow
ja_マリオネット en_marionette
ja_ゴスペル en_gospel
ja_石膏 en_gypsum
ja_職権 en_authority
ja_サザーランド en_sutherland
ja_卵巣 en_ovary
ja_卵巣 en_ovaries
ja_卵巣 en_ovarian
ja_スコアボード en_scoreboard
ja_対位法 en_counterpoint
ja_フロスト en_frost
ja_エクストラ en_extras
ja_エクストラ en_extra
ja_ファイティング en_fighting
ja_デール en_dale
ja_バーゲン en_bargain
ja_バーゲン en_bargains
ja_シュメール en_sumer
ja_モンペリエ en_montpellier
ja_伊福部 en_ifukube
ja_聞き手 en_listener
ja_塩崎 en_shiozaki
ja_カルテル en_cartels
ja_カルテル en_cartel
ja_イスタンブール en_istanbul
ja_ダリル en_daryl
ja_スンナ en_sunnah
ja_オブザーバー en_observers
ja_オブザーバー en_observer
ja_ヒツジ en_sheep
ja_ペンダント en_pendant
ja_カウフマン en_kaufman
ja_カウフマン en_kauffman
ja_アヴィニョン en_avignon
ja_ポリゴン en_polygons
ja_索道 en_cableway
ja_マールバラ en_marlborough
ja_ハフ en_hough
ja_ハフ en_huff
ja_ハンザ en_hansa
ja_パドル en_paddles
ja_パドル en_paddle
ja_アンジェロ en_angelo
ja_あご en_jaw
ja_あご en_chin
ja_ザビエル en_xavier
ja_なんとなく en_somehow
ja_貴久 en_takahisa
ja_ソバ en_buckwheat
ja_投機 en_speculation
ja_チュニス en_tunis
ja_井沢 en_izawa
ja_シャンパン en_bubbly
ja_シャンパン en_champagne
ja_ベルガー en_berger
ja_友和 en_tomokazu
ja_カル en_cal
ja_カル en_kal
ja_イマジン en_imagine
ja_カーキ en_khaki
ja_ことわざ en_proverb
ja_タウンゼント en_townsend
ja_脱臼 en_dislocation
ja_ダッチ en_dutch
ja_ベター en_better
ja_カントン en_canton
ja_コンサートマスター en_concertmaster
ja_千手 en_senju
ja_フォーエバー en_forever
ja_佐古 en_sako
ja_見本 en_specimen
ja_猟犬 en_hound
ja_猟犬 en_hounds
ja_活気 en_vibrant
ja_輝夫 en_teruo
ja_ヴィッカース en_vickers
ja_トレーン en_tlön
ja_かっこ en_brackets
ja_ハサミ en_scissors
ja_バラッド en_ballads
ja_バラッド en_ballad
ja_リベット en_rivet
ja_シャネル en_chanel
ja_ヨハネスブルグ en_johannesburg
ja_インテリ en_intelligentsia
ja_ケシ en_poppies
ja_キングギドラ en_ghidorah
ja_ウクレレ en_ukulele
ja_陵墓 en_mausoleums
ja_陵墓 en_mausoleum
ja_バルコニー en_balconies
ja_バルコニー en_balcony
ja_ジェンキンス en_jenkins
ja_基数 en_cardinal
ja_土蔵 en_storehouse
ja_スティッチ en_stitch
ja_デイル en_dale
ja_カディス en_cadiz
ja_ブルペン en_bullpen
ja_ギルモア en_gilmore
ja_ザンジバル en_zanzibar
ja_ディスカウント en_discount
ja_ディスカウント en_discounts
ja_義行 en_yoshiyuki
ja_アンブレラ en_umbrella
ja_ナマズ en_catfish
ja_新石器時代 en_neolithic
ja_摩天楼 en_skyscraper
ja_おなじみ en_familiar
ja_入り江 en_cove
ja_入り江 en_inlet
ja_シレジア en_silesian
ja_シレジア en_silesia
ja_とんぼ en_dragonfly
ja_トリップ en_trip
ja_ヘミングウェイ en_hemingway
ja_海山 en_seamount
ja_矩形 en_rectangle
ja_エクスカリバー en_excalibur
ja_取調べ en_interrogation
ja_取調べ en_interrogations
ja_取調べ en_examination
ja_協商 en_entente
ja_子犬 en_puppies
ja_子犬 en_puppy
ja_ロメオ en_romeo
ja_スペード en_spades
ja_スペード en_spade
ja_ナイロビ en_nairobi
ja_華道 en_ikebana
ja_華道 en_kado
ja_教化 en_indoctrination
ja_セールスマン en_salesman
ja_バーベキュー en_barbecue
ja_バーベキュー en_bbq
ja_バーベキュー en_barbeque
ja_霊廟 en_mausoleum
ja_カドミウム en_cadmium
ja_公訴 en_indictment
ja_公訴 en_prosecution
ja_照会 en_inquiry
ja_三十郎 en_sanjuro
ja_慈恵 en_jie
ja_ミュンスター en_münster
ja_トラベラー en_traveler
ja_トラベラー en_traveller
ja_レッテル en_labelling
ja_マラッカ en_malacca
ja_マラッカ en_melaka
ja_祝賀会 en_celebration
ja_ヤフー en_yahoo
ja_ジュノー en_juno
ja_言明 en_assertions
ja_足りる en_sufficient
ja_ハバロフスク en_khabarovsk
ja_スリーブ en_sleeves
ja_半球 en_hemisphere
ja_サバイバー en_survivor
ja_過労 en_overwork
ja_ジンクス en_jinx
ja_道後 en_dogo
ja_回折 en_diffraction
ja_富子 en_tomiko
ja_指先 en_fingertips
ja_銘文 en_inscription
ja_ベイツ en_bates
ja_新屋 en_araya
ja_カシミール en_kashmir
ja_軽食 en_refreshments
ja_グアダラハラ en_guadalajara
ja_愚か en_folly
ja_愚か en_silly
ja_愚か en_foolish
ja_封じ込め en_containment
ja_家来 en_retainer
ja_ハイジ en_heidi
ja_祭事 en_festival
ja_祭事 en_festivals
ja_祭事 en_rites
ja_布団 en_futon
ja_サソリ en_scorpions
ja_サソリ en_scorpion
ja_ウェルカム en_wellcome
ja_赦免 en_pardoned
ja_ルファ en_halfa
ja_ヒ素 en_arsenic
ja_アカデミア en_accademia
ja_ウォリック en_warrick
ja_プロテクター en_protector
ja_真鍮 en_brass
ja_気化 en_vaporizes
ja_膳所 en_zeze
ja_プロビデンス en_providence
ja_赤崎 en_akasaki
ja_胡桃 en_chestnuts
ja_胡桃 en_hazelnut
ja_バロー en_barrow
ja_スタディオ en_stadio
ja_ビデオテープ en_videotape
ja_ガバ en_gabba
ja_シンジケート en_syndicate
ja_逆行 en_retrograde
ja_エカテリーナ en_yekaterina
ja_エカテリーナ en_ekaterina
ja_ハードカバー en_hardcover
ja_イリュージョン en_illusion
ja_ボーイフレンド en_boyfriend
ja_ナビゲーション en_navigation
ja_ナビゲーション en_navigating
ja_半音 en_semitone
ja_チョップ en_chop
ja_チョップ en_chops
ja_フィラー en_filler
ja_退役軍人 en_veteran
ja_退役軍人 en_veterans
ja_スライム en_slime
ja_収用 en_condemnation
ja_収用 en_expropriation
ja_サージェント en_sargent
ja_レジナルド en_reginald
ja_休む en_rest
ja_タッカー en_tucker
ja_草刈 en_mowing
ja_タイプライター en_typewriter
ja_ミルキー en_milky
ja_喜多川 en_kitagawa
ja_ブルマ en_bulma
ja_エスカレート en_escalating
ja_エスカレート en_escalated
ja_小枝 en_twigs
ja_純潔 en_chastity
ja_ブロッコリー en_broccoli
ja_菅井 en_sugai
ja_ラベンダー en_lavender
ja_ラビ en_rabbi
ja_佐治 en_saji
ja_バリウム en_barium
ja_ペンタックス en_pentax
ja_イリーナ en_irina
ja_マングローブ en_mangrove
ja_バージェス en_burgess
ja_カレリア en_karelia
ja_スピカ en_spica
ja_マイソール en_mysore
ja_八百屋 en_greengrocer
ja_ハウンド en_hound
ja_封筒 en_envelope
ja_封筒 en_envelopes
ja_テトリス en_tetris
ja_論語 en_analects
ja_ランバート en_lambert
ja_ヴァイス en_weiss
ja_アーウィン en_irwin
ja_国安 en_guoan
ja_ベージュ en_beige
ja_ブレザー en_blazer
ja_志度 en_shido
ja_欠員 en_vacancy
ja_緊縛 en_bondage
ja_ヘイリー en_haley
ja_ヘイリー en_hailey
ja_ヘイリー en_hayley
ja_唐辛子 en_chillies
ja_買物 en_shopping
ja_散歩道 en_promenade
ja_メンデス en_mendes
ja_メンデス en_mendez
ja_レスポンス en_response
ja_レスポンス en_responses
ja_スレイマン en_suleiman
ja_変色 en_discoloration
ja_スイッチバック en_switchback
ja_ストーク en_stoke
ja_義晴 en_yoshiharu
ja_ブハラ en_bukhara
ja_ペナン en_penang
ja_ディズレーリ en_disraeli
ja_ポイ en_poi
ja_ボルツァーノ en_bolzano
ja_フィリッポ en_filippo
ja_貴州省 en_guizhou
ja_あゆむ en_ayumu
ja_誤用 en_misuse
ja_誤用 en_abuse
ja_スナイダー en_snyder
ja_クー en_cu
ja_クー en_koo
ja_エルナンデス en_hernández
ja_マーシー en_mercy
ja_マーシー en_marcy
ja_半透明 en_translucent
ja_冷や en_hiya
ja_アンティーク en_antique
ja_アンティーク en_antiques
ja_ハッキング en_hacking
ja_ハッキング en_hacked
ja_三位一体 en_trinity
ja_プロムナード en_promenade
ja_プロムナード en_esplanade
ja_保釈 en_bail
ja_ケンシロウ en_kenshiro
ja_タブロイド en_tabloid
ja_曲がる en_turn
ja_恩人 en_benefactor
ja_脊椎 en_spine
ja_船頭 en_boatman
ja_ニコチン en_nicotine
ja_台南市 en_tainan
ja_ポートフォリオ en_portfolio
ja_モノクローム en_monochrome
ja_ごちそう en_feast
ja_ハイドロ en_hydro
ja_スティング en_sting
ja_単調 en_monotone
ja_単調 en_monotonous
ja_コンスタンティノス en_konstantinos
ja_ベクター en_vector
ja_風花 en_fuka
ja_おもしろい en_interesting
ja_包帯 en_bandage
ja_包帯 en_bandages
ja_テラー en_teller
ja_ハレルヤ en_hallelujah
ja_コントラスト en_contrast
ja_主食 en_staple
ja_盗む en_steal
ja_空域 en_airspace
ja_ヴァルナ en_varna
ja_シエナ en_sienna
ja_シエナ en_siena
ja_昇華 en_sublimated
ja_マーヴィン en_marvin
ja_アボット en_abbott
ja_はしご en_ladder
ja_リシュリュー en_richelieu
ja_カラット en_carat
ja_梯子 en_ladder
ja_スポットライト en_spotlight
ja_通行人 en_passers
ja_嗅覚 en_olfactory
ja_小指 en_pinkie
ja_エッセン en_essen
ja_三光 en_sanko
ja_ウィスキー en_whiskey
ja_ウィスキー en_whisky
ja_ドロテア en_dorothea
ja_誤植 en_typo
ja_同軸 en_coax
ja_同軸 en_coaxial
ja_モーゼル en_mauser
ja_メラー en_möller
ja_玄武岩 en_basalt
ja_マルメ en_malmö
ja_シモーヌ en_simone
ja_ドストエフスキー en_dostoyevsky
ja_絨毯 en_carpets
ja_絨毯 en_carpet
ja_パジャマ en_pyjamas
ja_パジャマ en_pajamas
ja_パジャマ en_pjs
ja_パジャマ en_pajama
ja_往生 en_ojo
ja_ラース en_lars
ja_パワーズ en_powers
ja_再燃 en_reignited
ja_ヴィスコンティ en_visconti
ja_母乳 en_breast
ja_シナゴーグ en_synagogue
ja_出稼ぎ en_migrant
ja_潰瘍 en_ulcers
ja_潰瘍 en_ulcer
ja_ガンビア en_gambia
ja_留美子 en_rumiko
ja_ケイティ en_katie
ja_コチ en_koç
ja_まんじゅう en_manju
ja_払い戻し en_refund
ja_スミソニアン en_smithsonian
ja_乞食 en_beggars
ja_乞食 en_begging
ja_乞食 en_beggar
ja_クロスビー en_crosby
ja_サンタンデール en_santander
ja_免責 en_exemptions
ja_セス en_seth
ja_シベリウス en_sibelius
ja_歯茎 en_gums
ja_歯茎 en_gum
ja_ゲオルギオス en_georgios
ja_一生懸命 en_hard
ja_坂野 en_banno
ja_トラフィック en_traffic
ja_桐野 en_kirino
ja_こぶし en_fist
ja_人道的 en_humanitarian
ja_ラミー en_lamy
ja_マッキントッシュ en_mackintosh
ja_従順 en_obedient
ja_マッキンリー en_mckinley
ja_アルプス山脈 en_alps
ja_砂時計 en_hourglass
ja_イチョウ en_ginkgo
ja_アカデミック en_academic
ja_カルビ en_galbi
ja_高気圧 en_anticyclone
ja_瑕疵 en_defect
ja_マッサ en_massa
ja_ヘンデル en_handel
ja_アーヘン en_aachen
ja_サチ en_sachi
ja_木炭 en_charcoal
ja_ローデシア en_rhodesian
ja_ローデシア en_rhodesia
ja_土御門 en_tsuchimikado
ja_暴風雨 en_rainstorm
ja_インスタンス en_instance
ja_インスタンス en_instances
ja_骨盤 en_pelvis
ja_担い手 en_bearers
ja_ダドリー en_dudley
ja_スザンヌ en_suzanne
ja_マクミラン en_mcmillan
ja_フィガロ en_figaro
ja_フラメンコ en_flamenco
ja_ラザフォード en_rutherford
ja_デイトン en_dayton
ja_誤報 en_misinformation
ja_口述 en_dictation
ja_蔑称 en_disparaging
ja_安彦 en_yasuhiko
ja_五右衛門 en_goemon
ja_美恵子 en_mieko
ja_バズ en_buzz
ja_フェラーラ en_ferrara
ja_フリント en_flint
ja_フンボルト en_humboldt
ja_公証 en_notarized
ja_マチルダ en_mathilda
ja_マチルダ en_matilda
ja_エティエンヌ en_étienne
ja_エティエンヌ en_etienne
ja_罪人 en_sinners
ja_罪人 en_sinner
ja_アデル en_adel
ja_アデル en_adèle
ja_アデル en_adele
ja_チャプター en_chapter
ja_チャプター en_chapters
ja_デニー en_denny
ja_仁和 en_ninna
ja_クラック en_crack
ja_リュート en_lute
ja_寄附 en_endowment
ja_残業 en_overtime
ja_ロナウド en_ronaldo
ja_テルマ en_thelma
ja_悲鳴 en_shriek
ja_パーキンス en_perkins
ja_ルツェルン en_lucerne
ja_トランザクション en_transaction
ja_トランザクション en_transactions
ja_アーリー en_early
ja_コルサコフ en_korsakov
ja_なぞなぞ en_riddle
ja_なぞなぞ en_riddles
ja_摩擦音 en_fricative
ja_ゼータ en_zeta
ja_仮釈放 en_parole
ja_ビンゴ en_bingo
ja_天津市 en_tianjin
ja_デベロッパー en_developer
ja_イブラヒム en_ibrahim
ja_ゴーグル en_goggles
ja_配流 en_banishment
ja_ブザー en_buzzer
ja_洗面所 en_lavatory
ja_洗面所 en_restroom
ja_パウリスタ en_paulista
ja_ひょうたん en_calabash
ja_リラックス en_relaxing
ja_リラックス en_relax
ja_サルバドール en_salvador
ja_メヌエット en_minuet
ja_直観 en_intuition
ja_カレイド en_kaleido
ja_書庫 en_archive
ja_はんだ en_solder
ja_ブリーフ en_briefs
ja_脱皮 en_molting
ja_セクト en_sect
ja_セクト en_sects
ja_ハインケル en_heinkel
ja_クレムリン en_kremlin
ja_ホアキン en_joaquin
ja_ホアキン en_joaquín
ja_クルップ en_krupp
ja_スラバヤ en_surabaya
ja_三軒茶屋 en_sept
ja_継手 en_coupling
ja_マート en_mart
ja_ネクサス en_nexus
ja_ブレイディ en_brady
ja_疫学 en_epidemiology
ja_ベガ en_vega
ja_ゴラン en_goran
ja_ルディ en_rudy
ja_ルディ en_rudi
ja_ガラパゴス en_galapagos
ja_石英 en_quartz
ja_リコ en_rico
ja_引受 en_underwriting
ja_メンドーサ en_mendoza
ja_メッシーナ en_messina
ja_雷雨 en_thunderstorm
ja_雷雨 en_thunderstorms
ja_ペソ en_pesos
ja_ペソ en_peso
ja_神託 en_oracle
ja_神託 en_oracles
ja_大業 en_labors
ja_ペレイラ en_pereira
ja_ヴァネッサ en_vanessa
ja_ヒュンダイ en_hyundai
ja_エレクトラ en_electra
ja_和志 en_kazushi
ja_コスワース en_cosworth
ja_整列 en_arrange
ja_シュヴァリエ en_chevalier
ja_スナップ en_snap
ja_ヨーテボリ en_gothenburg
ja_ネイビー en_navy
ja_楽長 en_kapellmeister
ja_偶像 en_idols
ja_千鶴子 en_chizuko
ja_漬物 en_pickles
ja_漬物 en_pickle
ja_誤訳 en_mistranslation
ja_黄道 en_ecliptic
ja_アスコット en_ascot
ja_唐突 en_abruptly
ja_シンディ en_cindy
ja_ボーダフォン en_vodafone
ja_ガリバー en_gulliver
ja_ヴォルィーニ en_volhynia
ja_サロメ en_salome
ja_メラニー en_melanie
ja_フェミニスト en_feminist
ja_粘液 en_mucus
ja_粘液 en_mucous
ja_ブーゲンビル en_bougainville
ja_臼歯 en_molar
ja_ランボルギーニ en_lamborghini
ja_カワイイ en_kawaii
ja_副腎 en_adrenal
ja_マクマホン en_mcmahon
ja_ハリアー en_harrier
ja_手芸 en_handicraft
ja_テネリフェ en_tenerife
ja_ベニート en_benito
ja_ワイルダー en_wilder
ja_余波 en_aftermath
ja_アンマン en_amman
ja_おじいちゃん en_grandpa
ja_スリット en_slit
ja_清明 en_qingming
ja_サドル en_saddle
ja_不一致 en_disagreement
ja_ネイト en_nate
ja_チェーホフ en_chekhov
ja_ロマンチック en_romantic
ja_長石 en_feldspar
ja_パウルス en_paulus
ja_サムナー en_sumner
ja_きのう en_yesterday
ja_キッカー en_kicker
ja_ヴィヴィアン en_vivien
ja_ヴィヴィアン en_vivian
ja_トゥデイ en_today
ja_伊庭 en_iba
ja_モカ en_mocha
ja_安平 en_anping
ja_宗麟 en_sorin
ja_漢口 en_hankou
ja_鼓舞 en_inspire
ja_房子 en_fusako
ja_シナプス en_synapse
ja_ナチズム en_nazism
ja_刻む en_carve
ja_類推 en_analogy
ja_巻物 en_scrolls
ja_巻物 en_scroll
ja_ベッカム en_beckham
ja_ガーラ en_gala
ja_フューリー en_fury
ja_分娩 en_childbirth
ja_分娩 en_labour
ja_分娩 en_labor
ja_食道 en_esophagus
ja_ヴィットリオ en_vittorio
ja_メーデー en_mayday
ja_リディア en_lydia
ja_無礼 en_rude
ja_風化 en_weathering
ja_土産物 en_souvenir
ja_ブリット en_britt
ja_ブリット en_brit
ja_ふわふわ en_fluffy
ja_ストークス en_stokes
ja_ウケ en_uke
ja_バーンスタイン en_bernstein
ja_ナゲッツ en_nuggets
ja_アニマックス en_animax
ja_袈裟 en_kesa
ja_納屋 en_barn
ja_重慶市 en_chongqing
ja_南都 en_nanto
ja_拘禁 en_confinement
ja_拘禁 en_detention
ja_シミュレーター en_simulator
ja_リンツ en_linz
ja_イーサン en_ethan
ja_概観 en_overview
ja_水鳥 en_waterfowl
ja_アーニー en_ernie
ja_カブレラ en_cabrera
ja_エヴァンズ en_evans
ja_ブッカー en_booker
ja_信吉 en_nobuyoshi
ja_ピッチング en_pitching
ja_ワラキア en_wallachia
ja_さび en_sabi
ja_バニー en_bunny
ja_トト en_toto
ja_リファレンス en_references
ja_リファレンス en_reference
ja_スワップ en_swap
ja_バークリー en_berkeley
ja_芳郎 en_yoshiro
ja_バイヤー en_buyer
ja_バイヤー en_buyers
ja_アレクシス en_alexis
ja_バカンス en_vacation
ja_バカンス en_vacations
ja_アンコウ en_angler
ja_地峡 en_isthmus
ja_無関心 en_indifferent
ja_無関心 en_indifference
ja_壊死 en_necrosis
ja_駆け落ち en_eloped
ja_ヘルニア en_hernia
ja_段ボール en_cardboard
ja_ブルッヘ en_brugge
ja_めっき en_plating
ja_爆死 en_pescadero
ja_バラスト en_ballast
ja_ヴォルフスブルク en_wolfsburg
ja_未払い en_unpaid
ja_アセンブリ en_assembly
ja_スペア en_spare
ja_スペア en_spares
ja_エレクトロ en_electro
ja_ローズマリー en_rosemary
ja_アパルトヘイト en_apartheid
ja_アルテ en_arte
ja_壮一 en_soichi
ja_ベレッタ en_beretta
ja_プロメテウス en_prometheus
ja_モーゼス en_moses
ja_暴君 en_tyrant
ja_オーティス en_otis
ja_カースト en_caste
ja_ロブソン en_robson
ja_バラモン en_brahmin
ja_バラモン en_brahman
ja_屏東 en_pingtung
ja_勝男 en_katsuo
ja_縮合 en_condensation
ja_狂人 en_madman
ja_ジオラマ en_diorama
ja_ミケーレ en_michele
ja_フリーメイソン en_freemasonry
ja_三脚 en_tripod
